i	411922244	10.777775	106.693917
i	411922245	10.777953	106.693921
i	411922246	10.778236	106.693957
i	411922247	10.774928	106.691756
i	411922248	10.777411	106.694001
i	411922249	10.77847	106.694747
i	411922250	10.778387	106.694854
i	411922251	10.778242	106.694968
i	411922252	10.777999	106.695042
i	411922253	10.778309	106.693993
i	411922254	10.778372	106.694045
i	411922255	10.773823	106.691779
i	411922256	10.773887	106.691817
i	411922257	10.773948	106.691832
i	411922258	10.773626	106.691329
i	411922259	10.773615	106.691298
i	411922260	10.773589	106.691253
i	411922261	10.773948	106.693313
i	411922262	10.773917	106.693229
i	411922263	10.77389	106.693137
i	411922264	10.773866	106.693069
i	411922265	10.773711	106.691663
i	411922266	10.77375	106.691726
i	411922267	10.774609	106.692366
i	411922268	10.774617	106.692397
i	411922269	10.774569	106.692313
i	411922270	10.774595	106.692344
i	411922271	10.774006	106.693435
i	411922272	10.774065	106.693541
i	411922273	10.774729	106.692382
i	411922274	10.774693	106.69242
i	411922275	10.774809	106.692313
i	411922276	10.774757	106.692351
i	411922277	10.774629	106.692484
i	411922278	10.774626	106.692428
i	411922279	10.774626	106.692458
i	411922335	10.773271	106.687704
i	411922336	10.773249	106.687726
i	411922337	10.773092	106.687804
i	411922339	10.77338	106.687747
i	411922340	10.773336	106.687711
i	411922499	10.77165	106.688849
i	411922600	10.769383	106.690471
i	411922604	10.770001	106.690048
i	411922606	10.770471	106.689699
i	411922607	10.770177	106.689914
i	411922609	10.769944	106.689018
i	411922611	10.769573	106.689335
i	411922626	10.773578	106.68759
i	411922629	10.7727	106.68861
i	411922630	10.772755	106.688548
i	411922631	10.772678	106.687672
i	411922632	10.772779	106.687559
i	411922637	10.772285	106.688112
i	411922638	10.773257	106.687459
i	411922639	10.773197	106.687541
i	411922640	10.773085	106.687591
i	411922641	10.773058	106.687675
i	411922651	10.77335	106.687418
i	411922678	10.769687	106.69161
i	411922679	10.769582	106.691497
i	411922680	10.770013	106.691391
i	411922788	10.771413	106.688638
i	411922900	10.770385	106.68694
i	411922901	10.770248	106.686816
i	411922902	10.770318	106.686864
i	411923027	10.774078	106.694381
i	411923028	10.77402	106.694343
i	411923029	10.773975	106.694304
i	411923031	10.773865	106.693023
i	411923032	10.773881	106.692931
i	411923033	10.773909	106.692832
i	411923034	10.773934	106.692748
i	411923035	10.773956	106.692702
i	411923038	10.773795	106.692923
i	411923039	10.773845	106.69303
i	411923040	10.773684	106.692763
i	411923041	10.77374	106.692832
i	411923042	10.773648	106.692717
i	411923043	10.773731	106.692717
i	411923044	10.773848	106.69271
i	411923045	10.773787	106.692717
i	411923046	10.773904	106.692702
i	411923064	10.774923	106.693701
i	411923065	10.774906	106.693648
i	411923067	10.774895	106.693564
i	411923068	10.774901	106.69361
i	411923069	10.774891	106.693526
i	411923070	10.77489	106.691543
i	411923071	10.774939	106.69153
i	411923072	10.774818	106.691588
i	411923073	10.774842	106.691558
i	411923074	10.774795	106.69168
i	411923076	10.774707	106.693969
i	411923090	10.774231	106.690963
i	411923091	10.774259	106.691024
i	411923092	10.773937	106.692107
i	411923093	10.773959	106.692023
i	411923094	10.77397	106.691916
i	411923095	10.773868	106.692283
i	411923096	10.773909	106.692199
i	411923097	10.774087	106.693206
i	411923098	10.774012	106.693175
i	411923099	10.773951	106.693137
i	411923100	10.773914	106.693114
i	411923101	10.775065	106.693938
i	411923102	10.775156	106.693915
i	411923103	10.774796	106.693969
i	411923104	10.774921	106.693969
i	411923105	10.774392	106.694121
i	411923106	10.774412	106.694137
i	411923107	10.774426	106.69422
i	411923108	10.774411	106.694261
i	411923109	10.774423	106.694159
i	411923110	10.774426	106.69419
i	411923111	10.774359	106.691161
i	411923112	10.774295	106.691085
i	411923123	10.774686	106.687526
i	411923196	10.769182	106.691758
i	411923199	10.769537	106.691575
i	411923202	10.769526	106.691525
i	411923231	10.770579	106.691001
i	411923232	10.770428	106.691085
i	411923236	10.770666	106.690202
i	411923237	10.770384	106.690413
i	411923238	10.770341	106.690421
i	411923240	10.770111	106.690584
i	411923271	10.770869	106.690806
i	411923273	10.770924	106.690783
i	411923332	10.770035	106.691836
i	411923334	10.770232	106.691707
i	411923346	10.769796	106.69202
i	411923352	10.769682	106.692161
i	411923354	10.769422	106.692369
i	411923401	10.771892	106.686775
i	411923403	10.771914	106.686757
i	411923405	10.771796	106.686851
i	411923468	10.769705	106.689558
i	411923470	10.769944	106.689622
i	411923471	10.770081	106.689494
i	411923474	10.77004	106.689728
i	411923513	10.772086	106.686803
i	411923515	10.771882	106.686933
i	411923517	10.771952	106.686947
i	411923654	10.774365	106.694114
i	411923655	10.774266	106.694138
i	411923656	10.774331	106.694106
i	411923657	10.774289	106.694114
i	411923659	10.774418	106.693118
i	411923661	10.774389	106.693175
i	411923662	10.774392	106.69152
i	411923663	10.774487	106.69155
i	411923664	10.774331	106.691512
i	411923665	10.773656	106.691314
i	411923667	10.773823	106.691199
i	411923670	10.774254	106.694243
i	411923672	10.774248	106.69422
i	411923673	10.774248	106.694198
i	411923674	10.773917	106.691138
i	411923676	10.774268	106.694287
i	411923677	10.774754	106.694037
i	411923679	10.774632	106.692763
i	411923685	10.77462	106.692641
i	411923686	10.774623	106.69255
i	411923687	10.774781	106.693648
i	411923688	10.774818	106.69361
i	411923690	10.77487	106.693549
i	411923691	10.774732	106.694114
i	411923692	10.774765	106.69406
i	411923693	10.774385	106.693307
i	411923695	10.774469	106.693422
i	411923696	10.774413	106.693359
i	411923697	10.774449	106.693053
i	411923698	10.774505	106.692996
i	411923699	10.774601	106.691588
i	411923701	10.774748	106.691649
i	411923702	10.774693	106.691626
i	411923705	10.776789	106.696362
i	411923707	10.776739	106.696624
i	411923708	10.776838	106.695972
i	411923709	10.776822	106.696156
i	411923710	10.777432	106.696782
i	411923711	10.777033	106.696892
i	411923712	10.777239	106.696849
i	411923714	10.776844	106.696912
i	411923733	10.775858	106.695222
i	411923734	10.775902	106.695166
i	411923735	10.775773	106.695728
i	411923736	10.7758	106.695392
i	411923737	10.776727	106.694285
i	411923738	10.776618	106.694306
i	411923739	10.776867	106.694392
i	411923741	10.776076	106.694917
i	411923742	10.777016	106.694218
i	411923743	10.777253	106.694055
i	411923744	10.777159	106.694099
i	411923788	10.777608	106.696673
i	411923789	10.777762	106.696551
i	411923790	10.777829	106.696465
i	411923791	10.777914	106.696349
i	411923792	10.775062	106.691642
i	411923793	10.77547	106.692023
i	411923794	10.775542	106.692084
i	411923797	10.774959	106.692305
i	411923798	10.775128	106.692305
i	411923799	10.774954	106.692176
i	411923800	10.774979	106.692138
i	411923801	10.774845	106.692295
i	411923802	10.774921	106.692214
i	411923803	10.775275	106.692298
i	411923820	10.77856	106.694469
i	411923821	10.778531	106.694281
i	411923824	10.77856	106.694527
i	411923862	10.773642	106.688019
i	411923863	10.773812	106.687824
i	411923864	10.773448	106.688058
i	411923866	10.773558	106.688123
i	411924037	10.772872	106.691217
i	411924038	10.772876	106.691146
i	411924039	10.773209	106.691375
i	411924041	10.773182	106.691418
i	411924044	10.773429	106.691214
i	411924045	10.773367	106.691169
i	411924047	10.77339	106.691176
i	411924053	10.778265	106.691788
i	411924054	10.777996	106.692064
i	411924055	10.777807	106.691887
i	411924056	10.777591	106.691683
i	411924070	10.774513	106.694455
i	411924072	10.774353	106.69434
i	411924073	10.774569	106.69437
i	411924075	10.774715	106.694137
i	411924077	10.774665	106.694227
i	411924078	10.774757	106.692321
i	411924079	10.774654	106.69126
i	411924080	10.774642	106.692321
i	411924082	10.774395	106.692176
i	411924083	10.774346	106.692244
i	411924084	10.774312	106.692283
i	411924085	10.774473	106.692305
i	411924087	10.774401	106.692298
i	411924088	10.774528	106.693938
i	411924089	10.774423	106.693885
i	411924090	10.774365	106.693854
i	411924094	10.774064	106.692701
i	411924097	10.774097	106.692656
i	411924102	10.774234	106.690925
i	411924103	10.774282	106.690894
i	411924104	10.774466	106.690802
i	411924106	10.77342	106.691268
i	411924107	10.773665	106.691512
i	411924108	10.773643	106.691413
i	411924111	10.774002	106.692665
i	411924113	10.77409	106.692466
i	411924116	10.774037	106.692587
i	411924158	10.769135	106.687133
i	411924160	10.76934	106.68716
i	411924162	10.769582	106.686961
i	411924188	10.770768	106.690397
i	411924190	10.77065	106.690478
i	411924191	10.770794	106.690292
i	411924192	10.770735	106.690337
i	411924201	10.771253	106.692112
i	411924204	10.770992	106.690239
i	411924205	10.771204	106.692012
i	411924206	10.771218	106.692041
i	411924212	10.771364	106.69196
i	411924229	10.771732	106.686923
i	411924235	10.77227	106.686906
i	411924237	10.772482	106.687176
i	411924238	10.771847	106.68707
i	411924239	10.771794	106.687023
i	411924240	10.771764	106.686975
i	411924245	10.772259	106.686809
i	411924249	10.772412	106.686913
i	411924251	10.772802	106.686842
i	411924253	10.772575	106.687085
i	411924256	10.772374	106.687308
i	411924257	10.771904	106.68787
i	411924310	10.770633	106.68792
i	411924445	10.770146	106.690616
i	411924446	10.769984	106.690414
i	411924447	10.770214	106.690114
i	411924448	10.770129	106.690188
i	411924451	10.769586	106.691215
i	411924452	10.76964	106.691301
i	411924455	10.770134	106.690873
i	411924456	10.770033	106.690759
i	411924457	10.770088	106.690945
i	411924459	10.770159	106.690892
i	411924463	10.769577	106.691821
i	411924464	10.769474	106.691884
i	411924465	10.769665	106.691773
i	411924578	10.770366	106.690445
i	411924579	10.770326	106.690468
i	411924582	10.772722	106.68677
i	411924591	10.770603	106.690505
i	411924593	10.770583	106.690507
i	411924594	10.770073	106.691474
i	411924595	10.770324	106.691279
i	411924605	10.770528	106.687524
i	411924607	10.770677	106.687692
i	411924608	10.77058	106.687444
i	411924609	10.770595	106.68723
i	411924610	10.770663	106.687154
i	411924615	10.772188	106.687055
i	411924616	10.772147	106.687103
i	411924617	10.772057	106.687202
i	411924618	10.771953	106.687298
i	411924619	10.772593	106.687464
i	411924620	10.772776	106.687253
i	411924648	10.773361	106.687654
i	411924654	10.773439	106.687592
i	411924656	10.773468	106.687619
i	411924705	10.775365	106.693755
i	411924706	10.775271	106.693847
i	411924710	10.775184	106.693816
i	411924711	10.775098	106.693374
i	411924712	10.775439	106.693679
i	411924713	10.775137	106.692199
i	411924714	10.77504	106.69213
i	411924715	10.777557	106.696493
i	411924716	10.777758	106.69644
i	411924717	10.774765	106.691382
i	411924718	10.77487	106.691474
i	411924719	10.774829	106.693678
i	411924720	10.774782	106.693678
i	411924721	10.775148	106.691382
i	411924722	10.775006	106.691215
i	411924723	10.77545	106.691657
i	411924725	10.775004	106.693725
i	411924726	10.774827	106.691032
i	411924866	10.771336	106.691542
i	411924874	10.77362	106.68935
i	411924877	10.771153	106.691823
i	411924879	10.771162	106.691739
i	411924880	10.771175	106.691885
i	411924895	10.768948	106.686818
i	411924961	10.769919	106.692186
i	411924963	10.769785	106.692324
i	411924964	10.769847	106.692511
i	411924965	10.769906	106.69167
i	411925080	10.77107	106.692124
i	411925082	10.770989	106.692014
i	411925085	10.771144	106.691905
i	411925144	10.770289	106.687171
i	411925145	10.770219	106.687094
i	411925228	10.769926	106.689823
i	411925236	10.769981	106.690797
i	411925239	10.769949	106.690635
i	411925307	10.772116	106.692269
i	411925318	10.775279	106.696574
i	411925335	10.777452	106.69009
i	411925337	10.777354	106.690953
i	411925338	10.777843	106.691406
i	411925339	10.777264	106.691434
i	411925368	10.774651	106.69406
i	411925448	10.76861	106.699435
i	411925452	10.776067	106.690794
i	411925453	10.776504	106.691125
i	411925454	10.776323	106.690995
i	411925520	10.776504	106.695664
i	411925521	10.776699	106.694949
i	411925523	10.776127	106.695388
i	411925524	10.776262	106.695439
i	411925525	10.776953	106.694668
i	411925526	10.777319	106.694966
i	411925528	10.777437	106.694984
i	411925529	10.773296	106.691214
i	411925530	10.773262	106.69126
i	411925533	10.773876	106.694223
i	411925534	10.774081	106.69422
i	411925535	10.773618	106.692679
i	411925536	10.774059	106.692591
i	411925538	10.773998	106.692652
i	411925539	10.774251	106.694159
i	411925541	10.774298	106.693229
i	411925543	10.774308	106.694316
i	411925544	10.774558	106.692948
i	411925545	10.774539	106.692967
i	411925546	10.774586	106.692934
i	411925547	10.774578	106.693953
i	411925548	10.774974	106.693427
i	411925549	10.774923	106.693488
i	411925550	10.774854	106.691741
i	411925554	10.775229	106.692252
i	411925607	10.768946	106.697626
i	411925614	10.77205	106.68701
i	411925639	10.769855	106.691161
i	411925640	10.769744	106.692373
i	411925650	10.769972	106.690279
i	411925715	10.770121	106.686783
i	411925791	10.77233	106.689456
i	411925800	10.771111	106.691588
i	411925808	10.77537	106.691756
i	411925809	10.775515	106.691581
i	411925810	10.775595	106.691481
i	411925812	10.774969	106.693344
i	411925830	10.778451	106.693955
i	411925831	10.776988	106.691577
i	411925850	10.775338	106.697601
i	411925859	10.77289	106.687721
i	411925865	10.768967	106.689931
i	411925869	10.778301	106.689162
i	411925919	10.77697	106.690618
i	411925922	10.775798	106.689571
i	411925923	10.774871	106.690576
i	411925925	10.778208	106.691741
i	411925926	10.77914	106.690726
i	411925942	10.781507	106.694796
i	411925946	10.781711	106.696953
i	411925998	10.779397	106.689208
i	411925999	10.778545	106.690162
i	411926001	10.773705	106.699444
i	411926003	10.779651	106.688945
i	411926033	10.781047	106.700133
i	411926055	10.772166	106.694483
i	411926056	10.772626	106.693927
i	411926058	10.772953	106.693519
i	411926059	10.774885	106.695932
i	411926060	10.774954	106.695809
i	411926065	10.774886	106.696199
i	411926066	10.774867	106.696064
i	411926068	10.770397	106.700974
i	411926069	10.770459	106.699287
i	411926070	10.772193	106.697556
i	411926096	10.771233	106.688478
i	411926141	10.777896	106.687239
i	411926143	10.777115	106.688096
i	411926144	10.777479	106.687696
i	411926146	10.769166	106.696536
i	411926164	10.781473	106.692943
i	411926175	10.770664	106.689574
i	411926177	10.771243	106.69103
i	411926201	10.779151	106.700097
i	411926211	10.779582	106.69499
i	411926212	10.780562	106.693929
i	411926339	10.769945	106.68935
i	411926356	10.77152	106.693489
i	411926380	10.777942	106.701058
i	411926390	10.772437	106.69487
i	411926408	10.781616	106.690506
i	411926412	10.774862	106.698165
i	411926415	10.781217	106.688489
i	411926417	10.780246	106.689536
i	411926429	10.772851	106.697168
i	411926437	10.7721	106.696004
i	411926438	10.773164	106.697659
i	411926451	10.776303	106.689009
i	411926452	10.775558	106.688307
i	411926483	10.768698	106.693262
i	411926496	10.78036	106.691886
i	411926497	10.781427	106.690712
i	411926505	10.773451	106.698124
i	411926516	10.77069	106.701276
i	411926527	10.769846	106.697737
i	411926533	10.768555	106.69719
i	411926537	10.774059	106.699029
i	411926545	10.774693	106.699561
i	411926547	10.78148	106.699664
i	411926551	10.774321	106.688229
i	411926563	10.77505	106.686846
i	411926587	10.77254	106.692912
i	411926601	10.773237	106.693926
i	411926604	10.780546	106.695868
i	411926605	10.779027	106.688368
i	411926607	10.78003	106.687234
i	411926609	10.77677	106.688463
i	411926613	10.772787	106.695428
i	411926617	10.774019	106.697144
i	411926624	10.780178	106.701087
i	411926632	10.770445	106.692015
i	411926664	10.773449	106.694234
i	411926667	10.777915	106.689563
i	411926677	10.773962	106.694937
i	411926682	10.774602	106.695793
i	411926694	10.776404	106.698414
i	411926696	10.776786	106.698016
i	411926697	10.775837	106.69906
i	411926712	10.769379	106.698104
i	412079252	10.779266	106.699371
i	412079253	10.779457	106.699561
i	412079254	10.779191	106.699852
i	412079255	10.77899	106.699668
i	444988999	10.779416	106.694968
i	444989000	10.776789	106.697989
i	473382628	10.776267	106.697906
i	473382634	10.775676	106.697351
i	473382641	10.775143	106.697915
i	473382649	10.775732	106.698481
i	473382657	10.775837	106.69836
i	473382667	10.775614	106.698123
i	473382672	10.775659	106.69805
i	473382688	10.775688	106.698061
i	473382694	10.775813	106.697911
i	473382711	10.775799	106.697881
i	473382715	10.775888	106.697785
i	473382735	10.776158	106.698017
i	473382796	10.772802	106.697351
i	473382808	10.772341	106.698676
i	473382814	10.771835	106.697999
i	473382825	10.773282	106.698108
